energy,unc_en,intensity,unc_i,start_level_hl,start_level_energy,end_level_hl,end_level_energy,multipolarity,mixing_ratio,unc_mr,conversion_coeff,unc_cc,p_z,p_n,p_symbol,p_energy_shift,p_energy,unc_pe,jp,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hls,decay,decay_%,unc_d,q,unc_q,d_z,d_n,d_symbol,ensdf_publication_cut-off,ensdf_authors,Extraction_date
382.3,0.2,0.0009,0.00034985711369071805,,,,,,,,,,87,136,Fr,,0,,3/2(-),22.00,,7,m,1320,4.2,B-,99.994,,1149.1,8,88,135,Ra,1-May-2001,E. BROWNE,2026-08-01
434.4,0.1,0.0024,0.0007683749084919419,,803.77,,369.351,,,,,,87,136,Fr,,0,,3/2(-),22.00,,7,m,1320,4.2,B-,99.994,,1149.1,8,88,135,Ra,1-May-2001,E. BROWNE,2026-08-01
439.6,0.3,0.00033,0.00011160645142642965,,782.54,,342.51,,,,,,87,136,Fr,,0,,3/2(-),22.00,,7,m,1320,4.2,B-,99.994,,1149.1,8,88,135,Ra,1-May-2001,E. BROWNE,2026-08-01
444.5,0.3,0.0012,0.00038418745424597094,,787.14,,342.51,,,,,,87,136,Fr,,0,,3/2(-),22.00,,7,m,1320,4.2,B-,99.994,,1149.1,8,88,135,Ra,1-May-2001,E. BROWNE,2026-08-01
452.9,0.2,0.0009,0.00017999999999999998,,787.14,,334.30,,,,,,87,136,Fr,,0,,3/2(-),22.00,,7,m,1320,4.2,B-,99.994,,1149.1,8,88,135,Ra,1-May-2001,E. BROWNE,2026-08-01
452.9,0.2,0.0009,0.00017999999999999998,,782.54,,329.83,,,,,,87,136,Fr,,0,,3/2(-),22.00,,7,m,1320,4.2,B-,99.994,,1149.1,8,88,135,Ra,1-May-2001,E. BROWNE,2026-08-01
457.5,0.2,0.0009,0.00017999999999999998,,787.14,,329.83,,,,,,87,136,Fr,,0,,3/2(-),22.00,,7,m,1320,4.2,B-,99.994,,1149.1,8,88,135,Ra,1-May-2001,E. BROWNE,2026-08-01
469.3,0.2,0.0012,0.00024,,593.58,,123.737,,,,,,87,136,Fr,,0,,3/2(-),22.00,,7,m,1320,4.2,B-,99.994,,1149.1,8,88,135,Ra,1-May-2001,E. BROWNE,2026-08-01
469.3,0.2,0.0012,0.00024,,803.77,,334.30,,,,,,87,136,Fr,,0,,3/2(-),22.00,,7,m,1320,4.2,B-,99.994,,1149.1,8,88,135,Ra,1-May-2001,E. BROWNE,2026-08-01
475.4,0.1,0.003,0.0006,,805.38,,329.83,,,,,,87,136,Fr,,0,,3/2(-),22.00,,7,m,1320,4.2,B-,99.994,,1149.1,8,88,135,Ra,1-May-2001,E. BROWNE,2026-08-01
